"","BSESN.ret","BVSP.ret","FTSE.ret","GDAXI.ret","GSPC.ret","HSCE.ret","IBEX.ret","JKSE.ret","MXX.ret","N225.ret","TWII.ret","VIX.ret","VLIC.ret"
"2018-04-06 02:00:00",0.0197703759719715,-0.00641653101099748,0.0178373008140124,0.0118777846425238,-0.0138792641517357,-0.00256026911113424,0.00854629052162672,-0.00225412818263897,0.0383085526027707,0.00526332965691903,NA,0.0733566133018089,-0.00817352893705587
"2018-04-13 02:00:00",0.0166822766146892,-0.00574625887993961,0.0112125866922615,0.0162970346144292,0.0197050070131141,0.0242342652178481,0.0086889561827593,0.015311265656924,0.0174200908226223,0.00974581779241511,0.0132062233967723,-0.210542956874321,0.0173869902712916
"2018-04-20 02:00:00",0.0064986513349777,0.0143158951716976,0.0141602189610436,0.00785338064516655,0.00519666993209028,-0.017026615401272,0.0118974906686037,0.0106865799061732,-0.00692848605964113,0.0174556750254074,-0.0171088777936427,-0.0309153238539944,0.00817706889476706
"2018-04-27 02:00:00",0.0159726355795046,0.0104073732185369,0.0180228673962284,0.00321400875536812,-8.61344026892066e-05,0.00102397969214344,0.00415962504913551,-0.0683074204800218,-0.00303917817530452,0.0136963000527797,-0.0211841430560714,-0.0911127805940788,-0.00356580227351068
"2018-05-02 02:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000218517364132567,NA,NA,NA
"2018-05-04 02:00:00",-0.00155456144278255,-0.0392470886529424,0.0086135789985611,0.0187978036839801,-0.00243374904812732,-0.0146897904392443,0.0178440759504986,-0.0216704340797597,-0.0271318314125901,NA,-0.00228238959407633,-0.042418552788736,-0.00417638211561687
"2018-05-11 02:00:00",0.0176129427863314,0.0249748631679691,0.0206001383419242,0.0140695362688483,0.0238551028148388,0.0375255442006873,0.0164221287209968,0.0280015459932359,-0.00561774690827184,0.0126330760259704,0.0308239242249052,-0.154940881369759,0.019164163416274
"2018-05-18 02:00:00",-0.0195359533262576,-0.0254080761711341,0.006992005385808,0.00586524250677748,-0.00542211972891845,0.000795943928355536,-0.0156009398439441,-0.0295626080015558,-0.0229923954176288,0.00752392564210706,-0.00259482470425425,0.0590889163700064,0.00718994000996965
"2018-05-25 02:00:00",0.00219483625814601,-0.0516721929125418,-0.00625441312779535,-0.010740525580919,0.00307679499468686,-0.0251934314610727,-0.0286796143916673,0.0327321123320562,-0.0126663023697666,-0.0211360083035329,0.0102383888075557,-0.0150152971199954,-0.0015363474168643
"2018-05-31 02:00:00",NA,NA,NA,NA,NA,NA,NA,0.00131190086972477,NA,NA,NA,NA,NA
"2018-06-01 02:00:00",0.00862104930358875,-0.0212384214277763,-0.00369360399708182,-0.016658315906955,0.00487176928330519,-0.00229851688868483,-0.019950361322342,NA,-0.00175056015552271,-0.0125248639052641,0.000619446855615706,0.0179914897930415,0.00377477117670395
"2018-06-08 02:00:00",0.006124465078902,-0.0572528527586018,-0.0026912636270599,0.00331729727595827,0.0161094270527452,0.0120485141138979,0.0117552492636327,0.00167652368291048,0.0203721366180955,0.0233217071435918,0.0187596683757381,-0.0999270619348309,0.0208212229101815
"2018-06-15 02:00:00",0.00502264362867915,-0.030399000465824,-0.00616393672139052,0.0189320979947078,0.000226630018720784,-0.0245985712335109,0.0106852670743478,NA,0.0215188945465727,0.00690509645957017,-0.00619949270763209,-0.0165566695944477,0.0028926996974597
"2018-06-22 02:00:00",0.00189200140269008,-0.00165489185499199,0.00632011400116109,-0.033674580044625,-0.00895474438884239,-0.0457045017952666,-0.00599707466756608,-0.0290851746665073,-0.00429520917591181,-0.0147646677790082,-0.0171188602049082,0.13925372005326,-0.00163475310538672
"2018-06-29 02:00:00",-0.00748448326751994,0.0295968717648821,-0.00592720726711973,-0.0219990234530275,-0.013341363005703,-0.0238151319907058,-0.0174509873622451,-0.00388523010820502,0.0196097461639119,-0.00947414338267428,-0.00573884263482673,0.155705648263728,-0.0191783050955802
